197.000,87.000,38.000,18.000
196.524,88.042,38.000,18.000
196.415,87.717,38.000,18.000
196.741,87.175,38.000,18.000
196.632,87.717,38.000,18.000
197.392,87.175,38.000,18.000
197.500,87.066,38.000,18.000
198.259,86.958,38.000,18.000
198.802,87.066,38.000,18.000
197.825,87.392,38.000,18.000
197.066,87.934,38.000,18.000
197.608,87.608,38.000,18.000
196.849,87.500,38.000,18.000
196.524,87.392,38.000,18.000
196.849,87.066,38.000,18.000
196.307,86.741,38.000,18.000
196.415,86.632,38.000,18.000
195.222,87.175,38.000,18.000
195.114,87.066,38.000,18.000
193.921,86.958,38.000,18.000
192.511,86.849,38.000,18.000
193.270,86.307,38.000,18.000
193.595,86.849,38.000,18.000
194.138,87.175,38.000,18.000
192.728,88.151,38.000,18.000
191.534,88.259,38.000,18.000
191.860,88.585,38.000,18.000
191.101,88.259,38.000,18.000
191.860,88.368,38.000,18.000
190.884,87.608,38.000,18.000
191.860,87.934,38.000,18.000
191.968,87.392,38.000,18.000
192.294,87.717,38.000,18.000
192.619,87.392,38.000,18.000
193.161,86.849,38.000,18.000
192.619,86.307,38.000,18.000
191.643,87.283,38.000,18.000
192.619,86.958,38.000,18.000
191.860,87.066,38.000,18.000
192.185,87.392,38.000,18.000
192.511,86.849,38.000,18.000
191.751,87.175,38.000,18.000
191.209,87.066,38.000,18.000
190.667,87.175,38.000,18.000
189.907,86.632,38.000,18.000
190.450,86.524,38.000,18.000
189.907,86.849,38.000,18.000
189.799,87.175,38.000,18.000
189.474,87.934,38.000,18.000
188.497,88.042,38.000,18.000
187.304,88.585,38.000,18.000
187.847,88.476,38.000,18.000
186.654,88.368,38.000,18.000
187.847,88.259,38.000,18.000
186.437,88.802,38.000,18.000
185.677,88.476,38.000,18.000
185.569,89.235,38.000,18.000
185.244,89.561,38.000,18.000
185.569,89.235,38.000,18.000
185.244,89.561,38.000,18.000
185.352,89.235,38.000,18.000
184.376,89.778,38.000,18.000
183.833,89.019,38.000,18.000
183.942,89.127,38.000,18.000
183.183,89.669,38.000,18.000
183.074,90.212,38.000,18.000
182.966,90.537,38.000,18.000
182.423,90.429,38.000,18.000
182.098,90.320,38.000,18.000
183.074,90.212,38.000,18.000
182.532,90.971,38.000,18.000
183.074,90.645,38.000,18.000
182.966,90.971,38.000,18.000
182.640,90.862,38.000,18.000
182.749,90.320,38.000,18.000
182.207,89.995,38.000,18.000
183.400,90.320,38.000,18.000
182.857,90.429,38.000,18.000
183.833,90.537,38.000,18.000
184.159,91.513,38.000,18.000
183.833,92.489,38.000,18.000
184.376,92.381,38.000,18.000
185.135,92.272,38.000,18.000
184.593,93.899,38.000,18.000
183.183,94.442,38.000,18.000
183.508,94.550,38.000,18.000
184.050,94.659,38.000,18.000
183.508,95.418,38.000,18.000
183.400,95.093,38.000,18.000
183.942,94.984,38.000,18.000
183.617,94.659,38.000,18.000
184.593,94.550,38.000,18.000
185.569,94.008,38.000,18.000
185.244,94.116,38.000,18.000
186.437,94.008,38.000,18.000
185.894,94.116,38.000,18.000
187.087,94.225,38.000,18.000
185.894,94.767,38.000,18.000
187.087,94.442,38.000,18.000
186.328,95.418,38.000,18.000
186.870,95.093,38.000,18.000
187.413,94.767,38.000,18.000
186.220,94.008,38.000,18.000
185.244,93.899,38.000,18.000
186.220,93.357,38.000,18.000
187.413,92.381,38.000,18.000
186.003,92.272,38.000,18.000
185.460,92.164,38.000,18.000
186.220,91.839,38.000,18.000
186.762,91.079,38.000,18.000
186.220,91.405,38.000,18.000
186.979,90.862,38.000,18.000
186.654,90.971,38.000,18.000
187.413,90.862,38.000,18.000
186.654,90.754,38.000,18.000
186.545,89.995,38.000,18.000
186.220,90.537,38.000,18.000
186.979,90.429,38.000,18.000
186.437,90.103,38.000,18.000
185.677,90.429,38.000,18.000
186.654,89.669,38.000,18.000
185.460,90.212,38.000,18.000
184.918,90.103,38.000,18.000
185.460,90.212,38.000,18.000
184.701,90.320,38.000,18.000
185.677,89.995,38.000,18.000
185.135,91.188,38.000,18.000
184.376,91.947,38.000,18.000
183.617,92.056,38.000,18.000
183.942,92.598,38.000,18.000
183.617,92.489,38.000,18.000
184.159,92.381,38.000,18.000
183.617,92.272,38.000,18.000
183.074,92.815,38.000,18.000
184.050,92.056,38.000,18.000
183.074,92.598,38.000,18.000
182.315,92.706,38.000,18.000
183.508,91.513,38.000,18.000
182.966,90.971,38.000,18.000
183.508,90.862,38.000,18.000
183.400,90.320,38.000,18.000
184.159,90.645,38.000,18.000
183.617,90.971,38.000,18.000
184.593,90.645,38.000,18.000
183.617,91.188,38.000,18.000
183.074,90.645,38.000,18.000
184.050,89.669,38.000,18.000
184.376,89.344,38.000,18.000
183.183,88.802,38.000,18.000
184.159,88.693,38.000,18.000
184.701,88.802,38.000,18.000
183.508,89.561,38.000,18.000
182.966,90.103,38.000,18.000
183.942,90.212,38.000,18.000
183.183,90.537,38.000,18.000
183.725,89.995,38.000,18.000
183.183,89.235,38.000,18.000
182.640,89.344,38.000,18.000
182.966,88.368,38.000,18.000
182.207,88.693,38.000,18.000
183.183,88.151,38.000,18.000
183.291,88.910,38.000,18.000
182.749,88.368,38.000,18.000
182.207,88.476,38.000,18.000
182.749,88.151,38.000,18.000
181.990,87.825,38.000,18.000
182.749,87.283,38.000,18.000
181.990,88.476,38.000,18.000
183.183,87.934,38.000,18.000
184.159,87.825,38.000,18.000
183.833,88.368,38.000,18.000
184.810,88.259,38.000,18.000
185.569,88.802,38.000,18.000
186.762,87.825,38.000,18.000
187.521,87.283,38.000,18.000
186.979,88.259,38.000,18.000
187.304,87.717,38.000,18.000
186.979,87.175,38.000,18.000
186.870,87.500,38.000,18.000
186.545,86.741,38.000,18.000
186.437,86.632,38.000,18.000
187.196,86.524,38.000,18.000
187.955,86.415,38.000,18.000
187.196,86.524,38.000,18.000
187.087,86.849,38.000,18.000
187.847,86.524,38.000,18.000
187.304,87.283,38.000,18.000
188.714,87.608,38.000,18.000
189.040,87.500,38.000,18.000
188.931,87.392,38.000,18.000
189.474,87.066,38.000,18.000
190.233,87.608,38.000,18.000
189.691,87.500,38.000,18.000
188.714,86.958,38.000,18.000
188.172,87.066,38.000,18.000
189.799,86.524,38.000,18.000
188.823,86.632,38.000,18.000
189.582,86.307,38.000,18.000
189.257,86.849,38.000,18.000
190.667,85.873,38.000,18.000
189.907,86.198,38.000,18.000
190.450,86.307,38.000,18.000
